scene,scan,name,path_rgb,path_depth,path_mask
scene_00006,scan_00057,00006_00057_indoors_240_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_240_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_240_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_240_050_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_270_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_270_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_270_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_270_020_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_320_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_320_050_FCGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050_FCGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050_depth_FCGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_320_050_depth_mask_FCGS.npy
scene_00006,scan_00057,00006_00057_indoors_350_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_020_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_350_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_040_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_350_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050_depth_mask.npy
scene_00006,scan_00057,00006_00057_indoors_350_050_FCS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050_FCS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050_depth_FCS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00057/00006_00057_indoors_350_050_depth_mask_FCS.npy
scene_00006,scan_00058,00006_00058_indoors_000_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_000_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_000_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_000_010_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_020_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_020_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_020_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_020_040_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_030_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_030_000_FCGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000_FCGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000_depth_FCGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_000_depth_mask_FCGS.npy
scene_00006,scan_00058,00006_00058_indoors_030_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_030_010_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_040_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_020_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_060_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_060_050_GS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050_GS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050_depth_GS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_060_050_depth_mask_GS.npy
scene_00006,scan_00058,00006_00058_indoors_070_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_070_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_070_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_070_050_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_120_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_120_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_120_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_120_040_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_140_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_140_030_CG,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030_CG.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030_depth_CG.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_140_030_depth_mask_CG.npy
scene_00006,scan_00058,00006_00058_indoors_160_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_160_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_160_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_180_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_180_020_FC,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020_FC.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020_depth_FC.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_180_020_depth_mask_FC.npy
scene_00006,scan_00058,00006_00058_indoors_200_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_200_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_010_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_200_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_200_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_230_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_230_000_CG,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000_CG.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000_depth_CG.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_230_000_depth_mask_CG.npy
scene_00006,scan_00058,00006_00058_indoors_260_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_260_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_260_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_260_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_270_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_270_020_FCGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020_FCGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020_depth_FCGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_270_020_depth_mask_FCGS.npy
scene_00006,scan_00058,00006_00058_indoors_280_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_280_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_280_040_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_040_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_040_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_250_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_250_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_250_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_250_010_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_290_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_290_030_F,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030_F.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030_depth_F.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_030_depth_mask_F.npy
scene_00006,scan_00058,00006_00058_indoors_290_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_290_040_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_300_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_300_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_300_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_300_000_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_320_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_320_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_320_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_320_020_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_340_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_340_010_FCS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010_FCS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010_depth_FCS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_010_depth_mask_FCS.npy
scene_00006,scan_00058,00006_00058_indoors_340_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_340_030_depth_mask.npy
scene_00006,scan_00058,00006_00058_indoors_350_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_350_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_350_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00058/00006_00058_indoors_350_010_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_130_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_130_000_FC,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000_FC.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000_depth_FC.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_000_depth_mask_FC.npy
scene_00006,scan_00059,00006_00059_indoors_130_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_010_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_130_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_040_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_130_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_130_050_CG,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050_CG.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050_depth_CG.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_130_050_depth_mask_CG.npy
scene_00006,scan_00059,00006_00059_indoors_140_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_030_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_140_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_040_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_150_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_150_000_FG,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000_FG.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000_depth_FG.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_000_depth_mask_FG.npy
scene_00006,scan_00059,00006_00059_indoors_150_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_150_020_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_160_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_010_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_160_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_160_040_GS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040_GS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040_depth_GS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_040_depth_mask_GS.npy
scene_00006,scan_00059,00006_00059_indoors_160_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_160_050_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_170_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_170_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_170_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_170_050_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_180_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_180_040_S,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040_S.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040_depth_S.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_180_040_depth_mask_S.npy
scene_00006,scan_00059,00006_00059_indoors_190_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_190_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_190_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_190_000_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_200_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_200_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_200_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_200_030_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_220_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_010_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_220_030_FGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_030_FGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_030_depth_FGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_220_030_depth_mask_FGS.npy
scene_00006,scan_00059,00006_00059_indoors_230_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_230_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_230_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_230_000_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_240_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_000_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_240_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_240_030_FC,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030_FC.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030_depth_FC.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_240_030_depth_mask_FC.npy
scene_00006,scan_00059,00006_00059_indoors_250_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_250_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_250_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_250_020_depth_mask.npy
scene_00006,scan_00059,00006_00059_indoors_140_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00059/00006_00059_indoors_140_020_depth_mask.npy
